Tournament,Step,PlayerID,Action,Reward,ObservationDict,AgentPosition,IsRFIOpportunity,RaiserPosition
470,4,1,fold,0.00,"{""active_in_hand"": [0, 2, 3, 4], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 200, ""3"": 200, ""4"": 325, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""6H"", ""8S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 825, ""small_blind"": 50, ""stacks"": {""0"": 9900, ""1"": 0, ""2"": 29950.0, ""3"": 9750, ""4"": 9575, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
470,7,1,bet_small,0.00,"{""active_in_hand"": [0, 2, 3], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 100, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JS"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 9900, ""1"": 0, ""2"": 40775.0, ""3"": 9175, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,3
470,8,1,bet_small,0.00,"{""active_in_hand"": [0, 2, 3], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 300, ""3"": 700, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JS"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 1200, ""small_blind"": 50, ""stacks"": {""0"": 9700, ""1"": 0, ""2"": 40525.0, ""3"": 8575, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,3
470,9,1,bet_small,0.00,"{""active_in_hand"": [0, 3], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 1100, ""1"": 0, ""2"": 300, ""3"": 2800, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JS"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 4200, ""small_blind"": 50, ""stacks"": {""0"": 8800, ""1"": 0, ""2"": 40525.0, ""3"": 6475, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,3
470,10,1,call,0.00,"{""active_in_hand"": [0, 3], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 4500, ""1"": 0, ""2"": 300, ""3"": 9275, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JS"", ""7D""], ""legal_actions"": [""all_in"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 14075, ""small_blind"": 50, ""stacks"": {""0"": 5400, ""1"": 0, ""2"": 40525.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
470,11,1,bet_small,9575.00,"{""active_in_hand"": [0, 3], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [""9D"", ""6H"", ""QC""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JS"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 18850, ""small_blind"": 50, ""stacks"": {""0"": 625, ""1"": 0, ""2"": 40525.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,0
470,13,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""9D"", ""8S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 19425.0, ""1"": 0, ""2"": 40425.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,14,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 400, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""9D"", ""8S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 19275.0, ""1"": 0, ""2"": 40125.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,15,1,fold,-600.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 600, ""1"": 0, ""2"": 40525.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""9D"", ""8S""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 41125.0, ""small_blind"": 50, ""stacks"": {""0"": 18875.0, ""1"": 0, ""2"": 0.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,17,1,bet_small,100.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TS"", ""9D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 18825.0, ""1"": 0, ""2"": 41025.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
470,19,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TS"", ""2S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 18925.0, ""1"": 0, ""2"": 40925.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,20,1,fold,-200.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 41025.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TS"", ""2S""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 41225.0, ""small_blind"": 50, ""stacks"": {""0"": 18775.0, ""1"": 0, ""2"": 0.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,22,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 200, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QC"", ""8H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 300, ""small_blind"": 50, ""stacks"": {""0"": 18675.0, ""1"": 0, ""2"": 41025.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,23,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 300, ""1"": 0, ""2"": 450, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QC"", ""8H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 750, ""small_blind"": 50, ""stacks"": {""0"": 18475.0, ""1"": 0, ""2"": 40775.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,24,1,fold,-675.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 675, ""1"": 0, ""2"": 41225.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QC"", ""8H""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 41900.0, ""small_blind"": 50, ""stacks"": {""0"": 18100.0, ""1"": 0, ""2"": 0.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,26,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""7H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 18050.0, ""1"": 0, ""2"": 41800.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,27,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 300, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""7H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 400, ""small_blind"": 50, ""stacks"": {""0"": 18000.0, ""1"": 0, ""2"": 41600.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
470,28,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""JH"", ""4D"", ""2H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""7H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 17800.0, ""1"": 0, ""2"": 41600.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,2
470,29,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""JH"", ""4D"", ""2H""], ""current_bets"": {""0"": 300, ""1"": 0, ""2"": 600, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""7H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 1500, ""small_blind"": 50, ""stacks"": {""0"": 17500.0, ""1"": 0, ""2"": 41000.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,2
470,30,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""JH"", ""4D"", ""2H""], ""current_bets"": {""0"": 1050, ""1"": 0, ""2"": 2850, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""7H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 4500, ""small_blind"": 50, ""stacks"": {""0"": 16750.0, ""1"": 0, ""2"": 38750.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
470,31,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""JH"", ""4D"", ""2H"", ""8H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""7H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 6300, ""small_blind"": 50, ""stacks"": {""0"": 14950.0, ""1"": 0, ""2"": 38750.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,2
470,32,1,fold,-6300.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""JH"", ""4D"", ""2H"", ""8H""], ""current_bets"": {""0"": 3150, ""1"": 0, ""2"": 38750.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""7H""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 48200.0, ""small_blind"": 50, ""stacks"": {""0"": 11800.0, ""1"": 0, ""2"": 0.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,2
470,34,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JH"", ""KC""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 11750.0, ""1"": 0, ""2"": 48100.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
470,35,1,all_in,48200.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 48200.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JH"", ""KC""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 48400.0, ""small_blind"": 50, ""stacks"": {""0"": 11600.0, ""1"": 0, ""2"": 0.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
471,1,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50, ""5"": 100}, ""current_player_id"": 0, ""hand"": [""JS"", ""JC""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 10000, ""1"": 10000, ""2"": 10000, ""3"": 10000, ""4"": 9950, ""5"": 9900}, ""stage"": ""preflop""}",N/A,False,3
471,2,1,fold,-200.00,"{""active_in_hand"": [0, 2, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 200, ""3"": 10000, ""4"": 10000, ""5"": 10000}, ""current_player_id"": 0, ""hand"": [""JS"", ""JC""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 30400, ""small_blind"": 50, ""stacks"": {""0"": 9800, ""1"": 10000, ""2"": 9800, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,3
471,4,1,fold,-50.00,"{""active_in_hand"": [0, 1, 4], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 100, ""2"": 0, ""3"": 0, ""4"": 30400.0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""9H"", ""9D""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 30550.0, ""small_blind"": 50, ""stacks"": {""0"": 9750, ""1"": 9900, ""2"": 9800, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
471,6,1,fold,0.00,"{""active_in_hand"": [0, 1, 2, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 50, ""2"": 100, ""3"": 0, ""4"": 30550.0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3C"", ""QH""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 30700.0, ""small_blind"": 50, ""stacks"": {""0"": 9750, ""1"": 9850, ""2"": 9700, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
471,8,1,call,0.00,"{""active_in_hand"": [0, 1, 2], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 50, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JC"", ""KD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 9750, ""1"": 40500.0, ""2"": 9600, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
471,10,1,bet_small,0.00,"{""active_in_hand"": [0, 1], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [""2S"", ""7S"", ""6D""], ""current_bets"": {""0"": 0, ""1"": 150, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JC"", ""KD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 450, ""small_blind"": 50, ""stacks"": {""0"": 9650, ""1"": 40300.0, ""2"": 9600, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
471,12,1,fold,-400.00,"{""active_in_hand"": [0, 1], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [""2S"", ""7S"", ""6D"", ""4D""], ""current_bets"": {""0"": 0, ""1"": 40150.0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JC"", ""KD""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 41050.0, ""small_blind"": 50, ""stacks"": {""0"": 9350, ""1"": 0.0, ""2"": 9600, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,1
471,14,1,bet_small,0.00,"{""active_in_hand"": [0, 1], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 200, ""2"": 50, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""8S"", ""JD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 350, ""small_blind"": 50, ""stacks"": {""0"": 9250, ""1"": 40850.0, ""2"": 9550, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
471,15,1,all_in,0.00,"{""active_in_hand"": [0, 1], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [""AS"", ""7C"", ""7D""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""8S"", ""JD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 650, ""small_blind"": 50, ""stacks"": {""0"": 9050, ""1"": 40750.0, ""2"": 9550, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
471,18,1,call,0.00,"{""active_in_hand"": [0, 1, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 100, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4S"", ""3H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 250, ""small_blind"": 50, ""stacks"": {""0"": 27750.0, ""1"": 22550.0, ""2"": 9450, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
471,19,1,fold,-100.00,"{""active_in_hand"": [0, 1, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [""AS"", ""2C"", ""9C""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4S"", ""3H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 300, ""small_blind"": 50, ""stacks"": {""0"": 27700.0, ""1"": 22550.0, ""2"": 9450, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,1
471,21,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TC"", ""KS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 27650.0, ""1"": 0.0, ""2"": 32200.0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
471,22,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""KD"", ""5C"", ""9D""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TC"", ""KS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 400, ""small_blind"": 50, ""stacks"": {""0"": 27500.0, ""1"": 0.0, ""2"": 32100.0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,2
471,23,1,bet_small,600.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""KD"", ""5C"", ""9D""], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 400, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TC"", ""KS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 1000, ""small_blind"": 50, ""stacks"": {""0"": 27300.0, ""1"": 0.0, ""2"": 31700.0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,0
471,25,1,bet_small,100.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""JD"", ""8S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 28250.0, ""1"": 0.0, ""2"": 31600.0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
471,27,1,bet_small,100.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""5D"", ""3C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 28350.0, ""1"": 0.0, ""2"": 31500.0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
471,29,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""5C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 28450.0, ""1"": 0.0, ""2"": 31400.0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
471,30,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 300, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""5C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 400, ""small_blind"": 50, ""stacks"": {""0"": 28400.0, ""1"": 0.0, ""2"": 31200.0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
471,32,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [""2C"", ""8C"", ""TH""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""5C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 28200.0, ""1"": 0.0, ""2"": 31200.0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,2
